"","NOMBRE DEL PUNTO DE MONITOREO","LATITUD","LONGITUD","ELEVACIÓN (m.s.n.m.)","CORRIENTE","MUNICIPIO","FECHA","año","mes","CODIGO__MUESTRA","ICA","clasificacion_ica","CAUDAL_(l/s)","NITROGENO TOTAL_(mg/l)","MANGANESO POTENCIALMENTE BIODISPONIBLE_(mg mn/kg)","NIQUEL POTENCIALMENTE BIODISPONIBLE_(mg ni/kg)","PLOMO POTENCIALMENTE BIODISPONIBLE_(mg pb/kg)","ALUMINIO POTENCIALMENTE BIODISPONIBLE_(mg al/kg)","COBRE POTENCIALMENTE BIODISPONIBLE_(mg cu/kg)","CROMO POTENCIALMENTE BIODISPONIBLE_(mg cr/kg)","HIERRO POTENCIALMENTE BIODISPONIBLE_(mg fe/kg)","CADMIO POTENCIALMENTE BIODISPONIBLE_(mg cd/kg)","ZINC POTENCIALMENTE BIODISPONIBLE_(mg zn/kg)","NITROGENO KJELDAHL TOTAL_(mg n/l)","ALUMINIO TOTAL EN AGUA_(mg al/l)","HIERRO TOTAL EN AGUA_(mg fe/l)","MANGANESO TOTAL EN AGUA_(mg mn/l)","FOSFORO TOTAL_(mg p/l)","DEMANDA BIOQUIMICA DE OXIGENO (DBO5)_(mg o2/l)","SULFATO_(mg so4-2/l)","CADMIO TOTAL EN AGUA_(mg cd/l)","PLOMO TOTAL EN AGUA_(mg pb/l)","CROMO TOTAL EN AGUA_(mg cr/l)","COBRE TOTAL EN AGUA_(mg cu/l)","NIQUEL TOTAL EN AGUA_(mg ni/l)","ZINC TOTAL EN AGUA_(mg zn/l)","NITROGENO AMONIACAL_(mg n-nh3-/l)","NITRATO_(mg n-no3-/l)","NITRITO_(mg n-no2-/l)","TURBIDEZ_(ntu)","FOSFORO REACTIVO DISUELTO_(mg p-po4-3/l)","DEMANDA QUIMICA DE OXIGENO (DQO)_(mg o2/l)","OXIGENO DISUELTO (OD)_(mg o2/l)","SOLIDOS SUSPENDIDOS TOTALES_(mg/l)","Nombre Subzona Hidrográfica","CONDUCTIVIDAD ELECTRICA_(µs/cm)","pH_(unidades de ph)","TEMPERATURA_(°c)","presion_atm","od_sat_teorico","porcentaje_sat_od","i_od","i_sst","i_dqo","i_ce","i_ph"
"77","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2005-09-02,2005,"9",12095,0.519779063963564,"Regular",34744,40.44,207,25,2.5,2863,0.495,13.9,9985,6.1,5.91,16,26.5,45.7,0.1,2.5,146,9.4,0.0025,0.014,0.045,0.045,0.09,0.03,3,0.34,0.039,12,0.4,29,1.2,9.2,"Río Bogotá",329,6.83,18.5,552.481423388983,6.67283064948387,17.9833726200262,0.179833726200262,0.9924,0.51,0,0.916661593617559
"78","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2005-11-21,2005,"11",12573,0.454915086554333,"Mala",24156,19.44,910,28.3,2.5,1177,6.53,28,17210,4.28,87.4,4.4,29.9,66.3,0.0572,0.96,261,9.4,0.0025,0.005,0.045,0.045,0.09,0.03,1.9,0.75,0.013,66,0.35,61,0.9,24,"Río Bogotá",304,6.87,16.6,552.481423388983,6.8888094499222,13.0646667837527,0.130646667837527,0.948,0.26,0,0.935928764934141
"79","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2006-02-06,2006,"2",12926,0.496281404296699,"Mala",8397,34.8,207,25,2.47,2446,6.53,9.69,7850,4.59,22.9,8.1,42.2,42,0.0441,1.86,9.7,9.2,0.0025,0.005,0.045,0.045,0.09,0.03,4,0.33,0.003,28,0.45,34,1.6,23,"Río Bogotá",320,6.51,19.8,552.481423388983,6.55015578416655,24.4268999504962,0.244268999504962,0.951,0.51,0,0.776138021978533
"80","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2006-05-22,2006,"5",13436,0.463014686374058,"Mala",39982,50,165,28.3,2.5,1570,4.51,37.2,38000,4.59,55.98,4,90.8,66.3,0.04,3.66,15,1.5,0.0025,0.005,0.045,0.045,0.09,0.03,1.06,0.28,0.014,86,0.14,59,1.9,42,"Río Bogotá",241,6.4,18.1,552.481423388983,6.7146796634071,28.2962121090363,0.282962121090363,0.894,0.26,0.145124566338244,0.732986744441684
"81","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2006-09-11,2006,"9",13809,0.564878356561004,"Regular",7064,4.61,281,28.3,2.47,4177,6.53,6.57,2049,5.3,155,7.2,23.9,46.1,0.311,0.75,8.5,5.2,0.015,0.215,0.045,0.045,0.09,0.08,1.8,0.53,0.053,34,0.42,42,1.8,27,"Río Bogotá",188,6.94,18,552.481423388983,6.72544360082305,26.7640338219433,0.267640338219433,0.939,0.26,0.38712554788409,0.970625896701499
"82","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2007-01-29,2007,"1",14351,0.472869055533457,"Mala",9992,24.7,1097,20.9,2.5,3351,0.495,28,4352,2.75,136,4.9,90.8,76.2,0.02,1.3,3.7,15,0.005,0.025,0.02,0.02,0.1,0.17,2.2,0.33,0.054,32,0.25,31,1.2,30,"Río Bogotá",316,6.43,18.5,552.481423388983,6.67283064948387,17.9833726200262,0.179833726200262,0.93,0.51,0,0.74451155146702
"83","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2007-05-07,2007,"5",14873,0.533532645010478,"Regular",9390,25,281,28.3,2.5,3351,3.2,28,17210,4.34,133,3.9,26.5,42.3,0.025,0.89,13,14,0.005,0.025,0.02,0.02,0.1,0.04,3.6,0.35,0.0067,15,0.34,31,1.6,17,"Río Bogotá",365,6.89,19.4,552.481423388983,6.58572977223887,24.2949537156012,0.242949537156012,0.969,0.51,0,0.945713687896379
"84","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2007-08-27,2007,"8",15293,0.581997361398376,"Regular",28930,11,165,25,2.47,4614,0.495,6.57,10072,0.5,50.5,17,29.9,42,0.1,1.49,9,1.5,0.005,0.025,0.02,0.02,0.1,0.05,2.8,0.31,0.021,36,0.39,30,1.7,20,"Río Bogotá",231,7.17,16.8,552.481423388983,6.8640233885908,24.7668153757415,0.247668153757415,0.96,0.51,0.192318653234465,1
"85","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2007-11-19,2007,"11",15653,0.534714117718628,"Regular",1579,24.3,207,28.3,2.5,671,0.495,28,17210,7.62,78.9,7.5,23.9,34.4,0.025,0.76,17,15,0.005,0.025,0.02,0.02,0.1,0.05,3.2,0.39,0.003,21,0.33,20,1.4,12,"Río Bogotá",333,5.92,18.1,552.481423388983,6.7146796634071,20.8498405013952,0.208498405013952,0.984,0.91,0,0.571072183579185
"86","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2008-03-25,2008,"3",16053,0.596068234105593,"Regular",122534,17.9,281,23,2.5,5415,6.53,37.2,3296,2.24,125,1.2,29.9,46.1,0.161,0.12,8.8,9.1,0.005,0.025,0.02,0.02,0.1,0.1,2.7,0.28,0.003,24,0.28,32,3.3,14,"Río Bogotá",256,6.85,18.3,552.481423388983,6.69351380929737,49.3014595027243,0.493014595027243,0.978,0.51,0.0730814928271106,0.92624508267361
"87","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2008-07-07,2008,"7",16474,0.535632523164511,"Regular",18215,19.44,207,28.3,2.5,3130,6.49,28,16811,4.44,110,4.9,42.2,42,0.025,1,6.2,8.9,0.005,0.025,0.02,0.02,0.1,0.02,1.7,0.35,0.019,25,0.21,29,1.8,22,"Río Bogotá",256,6.74,17.7,552.481423388983,6.75845945451523,26.6332884308042,0.266332884308042,0.954,0.51,0.0730814928271106,0.874748238687404
"88","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2008-09-22,2008,"9",16737,0.494358713429316,"Mala",9947,22.8,910,23,2.5,7144,4.51,13.9,15587,4.32,83,6.5,42.2,66.3,0.03,1.4,18,16,0.005,0.025,0.02,0.02,0.1,0.04,3,0.45,0.003,29,0.44,47,1.8,32,"Río Bogotá",264,6.98,16.9,552.481423388983,6.85181136828618,26.270425486775,0.26270425486775,0.924,0.26,0.0340619767407171,0.99102733553811
"89","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2006-12-01,2006,"12",14188,0.528427876439432,"Regular",9947,28,910,28.3,2.5,671,6.53,13.9,17210,5.3,102,17,23.9,42,0.04,1.4,7.7,10,0.0025,0.25,0.02,0.02,0.1,0.02,2.9,0.52,0.045,25,0.12,38,1.9,26,"Río Bogotá",353,6.81,18.1,552.481423388983,6.7146796634071,28.2962121090363,0.282962121090363,0.942,0.51,0,0.907177261106794
"90","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2008-12-09,2008,"12",17073,0.460650856672351,"Mala",13680,17.2,288,27.5,2.5,616,6.53,9.69,18860,5.3,30.6,5.4,26.5,34.4,0.02,0.75,15,1.5,0.005,0.25,0.02,0.02,0.1,0.02,2.6,0.71,0.016,30,0.24,44,1.2,31,"Río Bogotá",348,6.88,17,552.481423388983,6.83972002155561,17.5445777929237,0.175445777929237,0.927,0.26,0,0.940808505432518
"91","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2010-04-19,2010,"4",18595,0.475485681786962,"Mala",20056,19.6,1097,20.9,2.5,4351,4.51,13.9,3869,5.74,29.4,2.5,23.9,45.7,0.1,0.83,12,12,0.005,0.25,0.78,0.1,0.1,0.0711,3.1,0.6,0.031,96,0.36,53,2.1,70,"Río Bogotá",330,6.99,17.8,552.481423388983,6.74733349637711,31.1234060259148,0.311234060259148,0.81,0.26,0,0.99619434867566
"92","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2009-05-11,2009,"5",17577,0.434984499131063,"Mala",33312,45,910,20.9,2.5,1190,0.495,13.9,17210,5.78,136,4.9,26.5,66.3,0.348,0.72,17,10,0.0025,0.25,0.78,0.1,0.1,0.182,3.5,0.44,0.048,53,0.33,41,1.2,50,"Río Bogotá",269,6.7,18.1,552.481423388983,6.7146796634071,17.8712918583387,0.178712918583387,0.87,0.26,0.00946903812100552,0.856740538950924
"93","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2016-07-14,2016,"7",24782,0.565127823548046,"Regular",719,16.23,102,28.3,2.5,2656,6.53,13.9,16428,3.6,141,4.4,26.5,42.3,0.1,0.74,261,1.4,0.02,0.25,1.32,0.591,0.25,3.35,2.5,0.29,0.003,20,0.38,58,1.9,18,"Río Bogotá",204.2,7.07,18.4,552.481423388983,6.68311189260359,28.4298696555236,0.284298696555236,0.966,0.26,0.315340421184995,1
"94","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2019-09-09,2019,"9",27595,0.384,"Mala",41302,8.1,81.8,2.39,4.99,1325,6.94,9.69,5259,0.5,53.9,16,6.88,11.9,0.236,1.6,26,18.12,0.005,0.0125,0.0125,0.1,0.0125,0.1,7,0.47,0.003,454,0.086,76,0,120,"Río Bogotá",688,7.21,18,552.481423388983,6.72544360082305,0,0,0.66,0.26,0,1
"95","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2019-12-03,2019,"12",27766,0.458917565370253,"Mala",7625,4.4,106,25,2.5,2458,0.495,6.57,3296,5.35,155,11,90.8,76.2,0.1,0.79,266,1,0.005,0.25,3.18,0.1,0.09,0.18,1.7,2.67,0.044,3220,1.6,35,1.3,130,"Río Bogotá",348,6.91,20,552.481423388983,6.53309283157472,19.8986916842363,0.198986916842363,0.63,0.51,0,0.955600910008899
"96","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2019-12-13,2019,"12",27773,0.333037017080357,"Mala",223,6.1,262,27.5,2.47,2786,6.53,28,3296,3.24,159,24,90.8,94.7,0.02,1.26,266,1.5,0.005,0.25,0.35,0.1,0.1,0.16,0.15,2.67,0.35,1520,1.47,36,0.4,308,"Río Bogotá",487,7.24,17.7,552.481423388983,6.75845945451523,5.91850854017872,0.0591850854017872,0.096,0.51,0,1
"97","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2020-10-06,2020,"10",28000,0.495777421244379,"Mala",518,13.14,127,5.38,16.5,3408,18,13.9,9896,0.5,125,8.1,0.422,1.58,0.1,0.96,19.66,18.19,0.005,0.0125,0.0125,0.1,0.0125,0.1,11,0.41,0.003,32,0.22,47,2.1,34,"Río Bogotá",641,7.4,15.9,552.481423388983,6.9793618821649,30.0887106221896,0.300887106221896,0.918,0.26,0,1
"98","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2020-12-02,2020,"12",28147,0.451616050941231,"Mala",13680,9.17,1097,25,2.5,5415,4.51,6.57,2700,0.88,268,7.7,90.8,114,0.025,1,9.09,39.68,0.005,0.25,0.78,0.1,0.1,0.288,1.93,0.94,0.1,83.9,0.42,78,1.1,62,"Río Bogotá",339,7.09,18.2,552.481423388983,6.70403639956521,16.4080254706156,0.164080254706156,0.834,0.26,0,1
"99","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2021-03-16,2021,"3",28216,0.405390252286172,"Mala",19334,4.11,120,14.3,2.5,2863,6.53,28,17870,0.509,51.9,4.8,1.25,2.64,0.1,0.85,53.93,20.47,0.005,0.0125,0.0125,0.1,0.0125,0.1,3.85,0.31,0.037,110,0.26,97,0.8,79,"Río Bogotá",279,7.16,18,552.481423388983,6.72544360082305,11.8951261430859,0.118951261430859,0.783,0.125,0,1
"100","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2021-06-16,2021,"6",28327,0.465467693625913,"Mala",719,4.09,65.4,23,2.5,4614,4.51,13.9,18860,1.71,112.37,3.1,0.997,2.93,0.1,0.77,18,16.51,0.005,0.0125,0.0125,0.1,0.0493,0.1,0.05,0.97,0.072,110,0.26,65,1.55,62,"Río Bogotá",313,7.06,18.8,552.481423388983,6.64271096156903,23.3338468129567,0.233338468129567,0.834,0.26,0,1
"101","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2021-10-14,2021,"10",28537,0.425372116674636,"Mala",223,9.57,112,3.35,8.81,4092,13.8,9.76,7166,0.5,74.5,9.4,1.986,2.948,0.1,0.96,13,23.2,0.005,0.0125,0.0125,0.1,0.0125,0.1,5.36,0.71,0.26,100,0.14,58,1.1,100,"Río Bogotá",335,6.94,27.5,552.481423388983,6.24167705446807,17.6234686671681,0.176234686671681,0.72,0.26,0,0.970625896701499
"102","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2021-11-25,2021,"11",28611,0.461953445344433,"Mala",719,9.13,207,25,2.47,2682,6.53,28,15360,4.19,119,7.5,26.5,45.7,0.02,0.72,16,18.61,0.005,0.25,1.32,0.1,0.09,0.02,6.1,0.48,0.048,40,0.19,52,1.2,29,"Río Bogotá",365,6.86,20.9,552.481423388983,6.46228288682729,18.5692892282088,0.185692892282088,0.933,0.26,0,0.931074334440077
"103","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2022-02-21,2022,"2",28709,0.469422138786237,"Mala",7625,11,116,4.11,8,4186,23.6,12.7,7096,0.5,178,8.1,0.275,2.279,0.1,1.3,28,14.65,0.005,0.0125,0.0125,0.1,0.0125,0.1,8.2,0.25,0.003,32,0.47,69,0.9,24,"Río Bogotá",594,7.45,20.8,552.481423388983,6.46966796416967,13.9110693931185,0.139110693931185,0.948,0.26,0,1
"104","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2022-06-29,2022,"6",28930,0.455332493542848,"Mala",1606,4.47,81.8,14.4,2.5,4889,6.53,13.9,15360,0.5,127,2.2,0.89,2.6,0.1,1.49,27,31.36,0.005,0.0125,0.0125,0.1,0.0125,0.1,2.6,1.09,0.071,110,0.25,61,1.6,92,"Río Bogotá",262,7.09,15.8,552.481423388983,6.99278063821008,22.8807406206517,0.228807406206517,0.744,0.26,0.0438550615077228,1
"105","RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110]",4.799322222,-74.09586944,2548,"BOGOTA","COTA",2022-09-29,2022,"9",29061,0.466343380089557,"Mala",1606,4.61,23.6,2.01,2.71,1319,1.48,5.81,1808,0.5,37.6,10,0.76,3.04,0.1,0.81,12,18.06,0.005,0.0125,0.0125,0.1,0.0125,0.1,2.08,0.48,0.021,21,0.32,51,1,32,"Río Bogotá",376,7.05,17.6,552.481423388983,6.7697060862274,14.7716900447782,0.147716900447783,0.924,0.26,0,1
